k,Re(c_k),Im(c_k)
8.430000000000000000e+02,4.769473453358423663e-07,-1.034580877617079803e-06
8.440000000000000000e+02,-4.597817672115230355e-08,4.814377726629396200e-07
8.450000000000000000e+02,6.937287183739138144e-07,-1.306487678784566480e-08
8.460000000000000000e+02,1.280016599096554339e-06,6.339793481126708739e-07
8.470000000000000000e+02,2.434116859117428812e-07,6.391934664561445744e-07
8.480000000000000000e+02,2.418258891035495184e-07,-1.447498843935186468e-06
8.490000000000000000e+02,5.575232609827524531e-07,-1.280362492788134880e-06
8.500000000000000000e+02,1.159931671809481341e-06,-1.024777166807943527e-06
8.510000000000000000e+02,6.647162476416879449e-07,8.168789501203750774e-07
8.520000000000000000e+02,7.732048612793762611e-09,6.708261122689281535e-07
8.530000000000000000e+02,7.687097863363454250e-07,-8.927707047320395219e-07
8.540000000000000000e+02,1.303867032347325193e-06,2.761373933950445224e-07
8.550000000000000000e+02,8.657912464226262875e-07,-9.638173032205213961e-08
8.560000000000000000e+02,-2.879126750543885722e-07,-5.685496469057973720e-07
8.570000000000000000e+02,9.219088544797126097e-07,8.306731841253503631e-08
8.580000000000000000e+02,1.073879570228112120e-06,1.888809461903792560e-07
8.590000000000000000e+02,7.230004779153313698e-07,3.323838664523258747e-07
8.600000000000000000e+02,1.691052233241008447e-06,3.742001726015474906e-07
8.610000000000000000e+02,-3.605935570014499224e-07,-6.736443616579947607e-07
8.620000000000000000e+02,9.409670357372430040e-08,-1.350335277288765364e-06
8.630000000000000000e+02,3.960069307491138652e-07,-5.605050215422025966e-07
8.640000000000000000e+02,-2.133423946982880113e-07,-5.482380642346926160e-07
8.650000000000000000e+02,1.822504022467004309e-06,6.112597517627825825e-07
8.660000000000000000e+02,3.263669724198996474e-07,1.174552928350895336e-06
8.670000000000000000e+02,5.889661544905180874e-07,-8.575362830884211912e-07
8.680000000000000000e+02,1.716855974565159219e-06,-8.159502701870050993e-07
8.690000000000000000e+02,3.466406897472032293e-07,7.571138718273114207e-08
8.700000000000000000e+02,3.550500595064625938e-07,-2.024862330912903546e-07
8.710000000000000000e+02,-7.489430762772215184e-08,-2.985797122166884765e-07
8.720000000000000000e+02,1.435609999342054587e-06,8.367642545702008841e-08
8.730000000000000000e+02,1.712331562608982420e-06,3.841954904334089822e-07
8.740000000000000000e+02,5.708516896060168082e-08,4.946335546133838362e-07
8.750000000000000000e+02,1.730999279940883834e-07,-4.395217275899274505e-07
8.760000000000000000e+02,-1.769189657667164656e-07,-1.419354252122469932e-06
8.770000000000000000e+02,6.451080370231216806e-07,-3.350178234664874435e-08
8.780000000000000000e+02,9.832926243129213951e-07,9.400864844088138876e-08
8.790000000000000000e+02,6.373781047133332550e-07,-1.315342952801916464e-07
8.800000000000000000e+02,1.124200286519732375e-06,7.654839078411260381e-08
8.810000000000000000e+02,6.719275623115938869e-07,-8.711137231726608126e-07
8.820000000000000000e+02,1.688280978152231966e-07,-1.419887007313534049e-07
8.830000000000000000e+02,2.233269146947618915e-07,-3.730619449909191663e-07
8.840000000000000000e+02,7.350373164612060525e-07,3.645589207371701567e-07
8.850000000000000000e+02,5.168793594646969500e-07,7.281928156975315842e-07
8.860000000000000000e+02,1.463402461711417647e-06,-1.012721022912534726e-06
8.870000000000000000e+02,2.222988523075089171e-06,5.922593666898147522e-07
8.880000000000000000e+02,3.453599868746949446e-08,-2.299250804817411361e-08
8.890000000000000000e+02,-4.841489405922549895e-07,-8.652741743472294228e-07
8.900000000000000000e+02,-8.996140758389312413e-08,-2.217217540928050187e-07
8.910000000000000000e+02,3.090987718002310123e-07,-1.092613243751209168e-06
8.920000000000000000e+02,1.454020841404263494e-06,9.048591621723689764e-07
8.930000000000000000e+02,6.186294535115506219e-07,4.124454729900640457e-07
8.940000000000000000e+02,2.467495488341744155e-07,-1.182418182345119331e-06
8.950000000000000000e+02,1.320644666012413834e-06,-1.562155289344707646e-07
8.960000000000000000e+02,4.442205302908512686e-07,-8.715178383629838501e-08
8.970000000000000000e+02,-3.082643842050120992e-07,1.708553363249484191e-07
8.980000000000000000e+02,1.109140903527104299e-06,-2.645743545187758215e-07
8.990000000000000000e+02,1.173479695448602627e-06,-2.521998319482049092e-07
9.000000000000000000e+02,1.230833128531078682e-06,-1.914476717845060396e-07
9.010000000000000000e+02,1.260650510680839047e-06,-2.406216270035377051e-07
9.020000000000000000e+02,-2.964388104216726921e-07,3.296474004589201038e-07
9.030000000000000000e+02,-8.232326254548915138e-08,-2.019077135139389894e-07
9.040000000000000000e+02,-1.593407763384320193e-08,5.630904595323423857e-08
9.050000000000000000e+02,9.175958232765927852e-07,-3.535970405900352623e-07
9.060000000000000000e+02,1.799891632221120965e-06,-2.748281731147178244e-07
9.070000000000000000e+02,3.395890112180594716e-07,1.912086773420810268e-07
9.080000000000000000e+02,5.375303424129680477e-07,-1.106915770180918373e-06
9.090000000000000000e+02,-3.374092453354351215e-08,-5.458751924232216443e-07
9.100000000000000000e+02,4.318381605028658618e-07,2.402906745004328881e-07
9.110000000000000000e+02,8.268090523767582223e-07,5.941621604219190968e-07
9.120000000000000000e+02,-3.480091372130036899e-07,1.650990905841522458e-07
9.130000000000000000e+02,2.122935075513150246e-06,-1.215155161558353219e-06
9.140000000000000000e+02,1.867072489536431820e-06,-7.786900570279153356e-08
9.150000000000000000e+02,1.334152092393459652e-07,4.219135789782773737e-07
9.160000000000000000e+02,3.676763008023865745e-07,-2.965667188101815289e-07
9.170000000000000000e+02,-3.746037683523715188e-07,6.097895211636434492e-08
9.180000000000000000e+02,6.366307664005152705e-07,-2.174625985465726698e-07
9.190000000000000000e+02,1.098386680620359629e-06,-3.572965207482901135e-07
9.200000000000000000e+02,6.681985617792160839e-07,-8.969634003726100629e-09
9.210000000000000000e+02,4.321173062659992115e-07,-6.861209951679404963e-07
9.220000000000000000e+02,3.347603059560402204e-07,-3.054391061718924726e-07
9.230000000000000000e+02,3.727419989894072572e-07,4.973424118599528362e-07
9.240000000000000000e+02,1.790114696041931487e-07,-2.467563387736923064e-07
9.250000000000000000e+02,1.451994858433586439e-06,4.275009837360813742e-07
9.260000000000000000e+02,6.199448801814369438e-07,-2.637859610171694848e-07
9.270000000000000000e+02,6.317280427048018192e-07,-1.671162385638628550e-06
9.280000000000000000e+02,1.946924239259220342e-06,-1.763980082348425233e-07
9.290000000000000000e+02,-2.257332935670815482e-08,2.819930206070648033e-07
9.300000000000000000e+02,-1.613613508628881704e-07,8.096356542112930041e-07
9.310000000000000000e+02,2.764760178171660914e-07,1.752602636947552667e-07
9.320000000000000000e+02,7.834503950840713497e-07,-8.389000459835447795e-07
9.330000000000000000e+02,1.772206708853792199e-06,3.297617238532399644e-07
9.340000000000000000e+02,2.650508502512676856e-07,-6.094514465782881326e-07
9.350000000000000000e+02,6.788577167128967090e-08,-7.014184728405089468e-07
9.360000000000000000e+02,4.797679915282009370e-07,-1.835732275118118250e-07
9.370000000000000000e+02,4.340807620652241752e-07,6.338062557973605030e-08
9.380000000000000000e+02,5.865781616189501637e-07,9.050247671232707904e-07
9.390000000000000000e+02,2.613584626255270935e-07,-5.637469864819890384e-07
9.400000000000000000e+02,1.080670268839464517e-06,-8.484557772647973183e-07
9.410000000000000000e+02,1.142946990175352007e-06,-5.161472039905739477e-07
9.420000000000000000e+02,4.633561378184355308e-07,-2.843037122813960878e-07
9.430000000000000000e+02,9.815230797066069705e-07,5.315318713905440285e-07
9.440000000000000000e+02,5.239094670904587874e-07,4.873865416892281396e-07
9.450000000000000000e+02,1.978259144957656508e-08,1.626344334398682409e-07
9.460000000000000000e+02,1.336322708145025614e-06,-1.216986347236234184e-06
9.470000000000000000e+02,8.439095096168222664e-07,-3.926237714291138780e-07
9.480000000000000000e+02,-1.370074679001569517e-07,9.895257196981485127e-08
9.490000000000000000e+02,3.606029236474517637e-07,-5.952525313570624071e-07
9.500000000000000000e+02,-9.435033687299932033e-08,6.377346480082536542e-07
9.510000000000000000e+02,1.223649643918087369e-06,-2.979409606358664371e-08
9.520000000000000000e+02,1.368238542553797056e-06,4.911661157548457583e-07
9.530000000000000000e+02,-3.594350800741828158e-07,-3.134493963431045360e-08
9.540000000000000000e+02,9.002236904038412105e-07,-2.221426993226436052e-06
9.550000000000000000e+02,1.103983658362235067e-06,-3.379339116655650935e-07
9.560000000000000000e+02,4.924976405039268581e-07,3.950063915454913612e-07
9.570000000000000000e+02,4.847987561952505579e-07,3.942032838954507472e-07
9.580000000000000000e+02,4.922458264983460411e-07,5.218447474156581592e-07
9.590000000000000000e+02,1.014493637400027282e-06,-5.441158397096170700e-07
9.600000000000000000e+02,6.716228037534894657e-07,-2.500990293198524731e-07
9.610000000000000000e+02,6.853715279305969653e-07,-5.212611897918785248e-07
9.620000000000000000e+02,1.283263276727470266e-07,-3.362523434712104495e-07
9.630000000000000000e+02,3.485007229722447480e-07,3.317300957861356661e-07
9.640000000000000000e+02,9.304184764743148592e-07,-6.419196202847175965e-08
9.650000000000000000e+02,5.304761382927437874e-07,1.233528933936370309e-07
9.660000000000000000e+02,1.078511970196494637e-06,1.536960353393468327e-08
9.670000000000000000e+02,-1.403301178886832919e-07,-7.196693497947385682e-07
9.680000000000000000e+02,-9.052430103418897993e-08,-7.553898331942325621e-07
9.690000000000000000e+02,1.123439127840680481e-06,-5.259615940453424591e-07
9.700000000000000000e+02,1.017873771162924103e-06,3.144736043478210371e-07
9.710000000000000000e+02,1.239660165576325863e-06,1.272547932433309775e-06
9.720000000000000000e+02,1.143040982791500315e-07,-4.756377462882110788e-07
9.730000000000000000e+02,1.112760473389933988e-06,-1.295869502229487764e-06
9.740000000000000000e+02,1.048292397965344853e-06,1.403133296324580309e-08
9.750000000000000000e+02,-6.647641598666494665e-07,-3.772704598297706938e-07
9.760000000000000000e+02,6.055327492505697788e-07,1.036498937965698881e-08
9.770000000000000000e+02,2.965193945322105833e-07,3.096467493167670646e-07
9.780000000000000000e+02,1.176303066768546844e-06,5.736737423913274708e-09
9.790000000000000000e+02,1.483018389647262907e-06,4.764217150190661835e-07
9.800000000000000000e+02,-4.856742083145769179e-07,-3.221269077589916446e-07
9.810000000000000000e+02,5.218518024497189114e-07,-9.769689437132134113e-07
9.820000000000000000e+02,3.942425505319696729e-07,-6.273047178016023058e-07
9.830000000000000000e+02,3.406849561641651849e-07,3.823343168653941821e-08
9.840000000000000000e+02,1.584399265628863313e-06,-3.269923457616715889e-08
9.850000000000000000e+02,8.707818261664531170e-07,2.843580962389943845e-07
9.860000000000000000e+02,3.349103614686639238e-07,1.735999948429257879e-07
9.870000000000000000e+02,4.940680054229336544e-07,-1.343426985839701535e-06
9.880000000000000000e+02,5.696805273306825186e-07,-3.801749122814697098e-08
9.890000000000000000e+02,4.081214679272152090e-07,4.867879540832831080e-07
9.900000000000000000e+02,4.021251774467913404e-07,-7.946161633190767376e-08
9.910000000000000000e+02,8.769664114869376963e-07,1.378745328950778523e-07
9.920000000000000000e+02,1.498742345811027610e-06,-7.463348955743078286e-07
9.930000000000000000e+02,8.656629491738147483e-07,3.798772623135235858e-07
9.940000000000000000e+02,-5.907185355055966309e-07,-1.345189589898720256e-07
9.950000000000000000e+02,-3.798488542870498592e-07,-9.592358270630392710e-07
9.960000000000000000e+02,5.790042484282243232e-07,1.721930751615082119e-08
9.970000000000000000e+02,1.342105786595976463e-06,-2.078949974412911544e-07
9.980000000000000000e+02,1.134646471715589338e-06,8.353128869570403126e-07
9.990000000000000000e+02,7.200927513007599704e-07,-5.067830549872242088e-07
1.000000000000000000e+03,9.229210863864051317e-07,-1.091598414912288602e-06
1.001000000000000000e+03,2.216617567649559889e-07,3.803078704309919081e-07
1.002000000000000000e+03,1.105862949357747788e-07,-8.272051853354216167e-07
1.003000000000000000e+03,5.901180021338544440e-07,3.117097089976972150e-07
1.004000000000000000e+03,7.262429651757218874e-07,5.300601911818964354e-07
1.005000000000000000e+03,9.042886130633293225e-07,-8.182872631020635806e-07
1.006000000000000000e+03,1.171778960883974874e-06,1.027154355312726898e-07
1.007000000000000000e+03,6.262430568800599756e-07,5.609803028111840992e-08
1.008000000000000000e+03,-4.770245744395044734e-07,-1.171302588864127532e-08
1.009000000000000000e+03,1.060968394460642776e-07,-4.202312540717181681e-08
1.010000000000000000e+03,5.401893546532187404e-07,-6.173218088912323098e-07
1.011000000000000000e+03,1.572783534419940499e-06,-4.120175115654081807e-07
1.012000000000000000e+03,1.529324526091660127e-06,3.076676176735557156e-07
1.013000000000000000e+03,-5.880257385334174136e-07,-3.287376434363644719e-07
1.014000000000000000e+03,6.673694782684952420e-07,-1.173336197598552622e-06
1.015000000000000000e+03,5.994870170607929927e-07,3.209631442909898109e-07
1.016000000000000000e+03,3.021371902667269183e-10,6.481582697985370511e-07
1.017000000000000000e+03,1.165504526199918206e-06,-1.217217490069762154e-07
1.018000000000000000e+03,6.058573777476677913e-07,-2.819205373282007709e-07
1.019000000000000000e+03,1.721128769113962342e-06,-6.883282735657648629e-07
1.020000000000000000e+03,8.522612299217795229e-07,-1.657137690055932033e-07
1.021000000000000000e+03,-4.937378060348648900e-07,2.051137117193777004e-07
1.022000000000000000e+03,3.050976431773211317e-07,4.238075541548869118e-08
1.023000000000000000e+03,-3.012669361340813978e-07,-3.230033193690751148e-08
